STT,X,Y,Label,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,NDVI,NDWI
60,523526.1,2383447,Forrest,417.9166667,554.0277778,278.5277778,2932.166667,2697.527778,1648.5,678.8888889,0.750503719,-0.682158992
61,496294.3,2335661,Forrest,838.4444444,954.037037,702.1851852,3108.518519,3145.592593,2210.181818,1010.888889,0.575144509,-0.530326651
62,586810.4,2356191,Forrest,520.1891892,616.2972973,321.1081081,2625.540541,2514.486486,1820,870.0540541,0.669272802,-0.61978524
63,505808.4,2326555,Forrest,373.8717949,526.3589744,209.4358974,3244.974359,3256.589744,2165.761905,965.6923077,0.793375137,-0.720863192
64,510679.7,2395464,Forrest,512.9354839,626.5806452,351.7419355,2922.129032,2822.451613,1814.25,811.2580645,0.701353217,-0.646868467
65,501626.3,2347226,Forrest,508.3870968,629.8387097,284.0322581,3357.967742,3204.83871,2166.263158,1075.741935,0.737019949,-0.684117714
66,502028.1,2337721,Forrest,395.325,518.475,216.25,3045.2,2932.175,1831.166667,826.15,0.770194956,-0.709022287
67,613424.4,2338855,Forrest,641.8,697.4,384.4,2576.866667,2438.333333,1701.285714,1041.133333,0.601201326,-0.574011483
68,586140.1,2355125,Forrest,415.1315789,549.3421053,268.4736842,2436.394737,2257.394737,1643.823529,692.4736842,0.708835527,-0.632022422
69,508245.8,2349891,Forrest,385.825,536.575,218.25,3123.325,2870.65,1940.625,818.125,0.780103444,-0.706781606
70,499185,2387576,Forrest,470.6857143,607.6571429,317.2,2997.571429,2703.628571,1723.222222,686.1428571,0.728575077,-0.662902293
71,513716.9,2335146,Forrest,460.1785714,590.9464286,259.25,3081.535714,2842.857143,1862.333333,861.5714286,0.740137948,-0.67817601
72,497428.7,2392211,Forrest,421.46875,568.21875,281.09375,3094.59375,2865.59375,1696.307692,693.96875,0.760260945,-0.689736371
73,523034.9,2345961,Forrest,643.775,709.9,373.6,2999.2,2947.8,2019.5625,994.05,0.646566337,-0.617211723
74,559406.1,2316511,Forrest,724.3962264,779.1132075,402.3584906,2383.226415,2350.207547,1652.846154,1062.377358,0.533793958,-0.507255197
75,492356,2373963,Forrest,552.4375,668.8125,378.5,2943.9375,2707.0625,1641.125,864.4375,0.683994137,-0.629748806
76,508902.5,2349208,Forrest,408.7948718,544.8974359,233.8461538,3013.974359,2894.897436,1851.611111,821.1282051,0.761132087,-0.693780801
77,552803.4,2317331,Forrest,428,573.25,220.225,3215.875,2883.825,1896,859.35,0.765085246,-0.697423548
78,526213,2329910,Forrest,478.65625,588.34375,291.46875,2837.34375,2715.53125,1683.230769,792.5625,0.711305036,-0.656510554
79,526114.6,2375867,Forrest,461.4,570.4,265.775,2927.475,2803.95,1683.4375,786.95,0.727697245,-0.673859129
80,508410.2,2390448,Forrest,446.25,586.2,305.575,3037.7,2798.625,1875.277778,737.25,0.743825256,-0.676481139
81,494904.6,2373947,Forrest,604,736.6315789,439,3031.631579,2737.421053,1902.625,922.3684211,0.667733109,-0.609033898
82,523108.6,2349087,Forrest,370.6923077,526.7179487,229.2307692,3118.410256,2908.641026,1666,725.3333333,0.787514238,-0.711001688
83,483119.8,2358806,Forrest,359,519.625,288.9583333,2893.291667,2888.208333,1815,866.7083333,0.779232592,-0.695495056
84,509914,2401777,Forrest,600.2903226,733.9032258,407.9354839,3098.096774,3017.709677,2079.909091,989.3225806,0.675377235,-0.616960738
85,496316.8,2332672,Forrest,376.2758621,524.9655172,278.2068966,3098.586207,2998.896552,2065.875,809.137931,0.783429757,-0.71024809
86,497838.3,2354349,Forrest,308.6470588,487.1176471,275.3529412,3170.647059,2882.470588,1602.363636,644.9411765,0.822580645,-0.733652826
87,538349.6,2332016,Forrest,274.625,430.25,169.2916667,3040.666667,2850.666667,2137.777778,729.0833333,0.834328302,-0.752082783
88,521257.3,2313954,Forrest,337.5714286,466.5714286,258.6428571,2624.571429,2436.357143,1492.333333,622.2142857,0.7720762,-0.698123671
89,520955,2343682,Forrest,382.6842105,516.5,226.1315789,3092.473684,3021.368421,2094.5625,872.9210526,0.779760102,-0.713769041
90,530210,2363108,Forrest,634.85,704.6,358.4,2827.6,2607.55,1849.230769,1064.025,0.633294344,-0.601041844
91,581033.1,2352675,Forrest,781.5609756,821.7804878,474.5365854,2876.073171,2798.243902,2136.235294,1297.268293,0.572641252,-0.555536501
92,529823.3,2367163,Forrest,583.0789474,666.8684211,314.8157895,3001.078947,2801.421053,2264.833333,1084.684211,0.674635457,-0.636380594
93,518453,2330421,Forrest,378.2857143,560.547619,229.2380952,3596.261905,3429.880952,2157.7,927.9761905,0.809645902,-0.730299108
94,507572.9,2389816,Forrest,428.8461538,560.2820513,288.5897436,2946.769231,2661.666667,1595.952381,632.4871795,0.745915275,-0.680482544
95,496413.2,2333726,Forrest,327.4482759,491.862069,239.0689655,2964.62069,3049.275862,1922.466667,802.5862069,0.801068398,-0.715397354
96,543790.3,2337407,Forrest,656.6944444,734.4166667,379.6666667,2931.277778,2802.833333,2069.454545,1127.277778,0.633946751,-0.599302845
97,520532,2321259,Forrest,361.0789474,514.8421053,230.2631579,3106.657895,2940.447368,1923.5,851.8947368,0.791749511,-0.715674662
98,522486.8,2349506,Forrest,416.3555556,549.4,246.9777778,3087.044444,2899.177778,1738.363636,728.6444444,0.762313435,-0.697836715
99,508221.6,2359843,Forrest,336.64,485.02,207.78,2933.76,2686.2,1679.833333,611.8,0.794129159,-0.716261356
100,517732.6,2338796,Forrest,364.6170213,514.3829787,216.4893617,3098.510638,2802.042553,1599.111111,678.9148936,0.789429061,-0.715251522
101,495072.8,2388505,Forrest,557.9354839,667.6451613,388.8709677,2313.741935,2289,1698.875,896.483871,0.611421896,-0.552124471
102,519317.7,2329249,Forrest,452.1162791,612.3488372,269.9069767,3373.767442,3180.627907,1914.722222,877.9767442,0.763653936,-0.69275917
103,493591.1,2341942,Forrest,516.0666667,649.7,339.8333333,3054.9,3056.533333,2219.9375,976.4666667,0.710965285,-0.649246882
104,511010.9,2326838,Forrest,327.1794872,499.5641026,168.2820513,3461.923077,3207.74359,1836.333333,821.1538462,0.827305025,-0.747789615
105,492776,2368328,Forrest,233.9166667,387.9166667,227.4166667,2595.75,2516.25,1345,555.5,0.834668394,-0.739973187
106,503362.7,2354311,Forrest,308.2,465.0285714,172.6571429,2996.371429,2748.285714,1532.923077,735.7428571,0.813470517,-0.731306078
107,534160.2,2339627,Forrest,530.7,632.825,321.975,2936.4,2643,1761.5,838.55,0.69386519,-0.645399211
108,507967.1,2349307,Forrest,372.6666667,502.8055556,215.1388889,2892.805556,2726.833333,1820.235294,753.4166667,0.771753277,-0.703849741
109,506881.8,2346750,Forrest,429.5384615,555.974359,232.8974359,3228.153846,3082.307692,1803.863636,774.4615385,0.765131441,-0.706154586
110,506850.8,2341725,Forrest,467.3392857,607.5357143,253.6785714,3413.857143,3339.767857,2154.75,978.9464286,0.75917772,-0.697848116
111,514404.3,2319521,Forrest,446.8235294,587.2647059,262.1764706,3341.352941,3338.588235,2138.384615,930.2647059,0.764095716,-0.701032394
112,531626.2,2321567,Forrest,642.9302326,713.2325581,378,2857.72093,2559.860465,1766.157895,1027.767442,0.632679634,-0.60053663
113,509415.8,2354446,Forrest,348.452381,495.5,188.6428571,3257.428571,2999.809524,1942.588235,763.952381,0.806731068,-0.735939552
114,513290.1,2347235,Forrest,411.7317073,573.0731707,262.5365854,3098.707317,2914.292683,1745,833.2195122,0.765424379,-0.687849983
115,550120,2316757,Forrest,351.5588235,480.9117647,213.5882353,2673.558824,2501.470588,1865.777778,663.4117647,0.767573454,-0.695091933
116,505309.1,2366651,Forrest,285.9756098,453.1219512,168.2439024,3008.902439,2881.243902,1796.434783,690.7804878,0.826412022,-0.738232953
117,498220.8,2331590,Forrest,407.8974359,563.7179487,311.7692308,3148.897436,3023.128205,1671.833333,798.6153846,0.770637638,-0.696323001
118,515306.2,2341109,Forrest,386,529.74,234.04,3106.86,2791.34,1675.5625,651.16,0.778977686,-0.708661937
119,516758.6,2381239,Forrest,411.0810811,546.5135135,279.1891892,3001.540541,2687.216216,1732,675.6216216,0.759081945,-0.691936196
120,491427,2348822,Forrest,443.3103448,609.3103448,336,3056.310345,3010.413793,2122.75,970,0.746652347,-0.667554067
1,507806.9,2364047,Open Water,362.9767442,502,222.1627907,2944.534884,2713.395349,1660.090909,738.5348837,0.7805137,-0.708692924
2,583749.3,2297956,Open Water,970.4042553,1011.893617,601.1489362,2312.723404,1878.212766,1549,904.2340426,0.408853779,-0.391272071
3,591818.7,2315342,Open Water,823,889.7727273,492.8636364,1599.545455,1278.681818,800.5,531.9545455,0.320549385,-0.285127362
4,609502.2,2279961,Open Water,717.5,838.1333333,454.6666667,2237.1,2172.066667,1494.538462,700.6,0.514316659,-0.45491399
5,586756.8,2294760,Open Water,898.5348837,976.2093023,589.5116279,2326.325581,2080.395349,1763.642857,984.5813953,0.442744954,-0.408812118
6,488834.9,2388534,Open Water,396.76,546.32,360.16,1724.8,1555.72,871.75,395.84,0.62597334,-0.518898165
7,520326.7,2352006,Open Water,814.6,856.425,451.125,2898.25,2821.75,2022.117647,1075.975,0.561199618,-0.543808718
8,545502.6,2358796,Open Water,931.2413793,1049.655172,561.3793103,1507.724138,1614.517241,1269.133333,759,0.236363636,-0.179116553
9,614703.6,2280340,Open Water,865.3181818,990.2727273,579.0909091,1421.136364,942.2727273,781.3333333,417.8181818,0.243091726,-0.178677122
10,539824.2,2339498,Open Water,446.675,586.25,329.275,1158.3,1152.575,913.75,443.875,0.443386969,-0.32790691
11,490138.9,2388198,Open Water,658.7619048,735.047619,457,2231.904762,2161.857143,1506.5,793.7619048,0.544214549,-0.504509999
12,594243.2,2314554,Open Water,855.2903226,908.0967742,515.8064516,1994.709677,1615.064516,1024.166667,644.6451613,0.399796265,-0.374331848
13,573044.3,2342596,Open Water,936.6756757,928.7027027,548.1621622,2432.864865,2207.513514,1729.777778,965.8648649,0.444033592,-0.447458554
14,531454.7,2350313,Open Water,923.9705882,876.9117647,476.1470588,2247.205882,2050.970588,1672.076923,1131.617647,0.417269523,-0.438617963
15,541963.6,2357524,Open Water,867.6521739,897.5652174,538.5652174,1903.695652,1948.086957,1530.636364,1161.652174,0.373841013,-0.35917056
16,563662.2,2305145,Open Water,531.9772727,668.0909091,345.75,2047.25,2133.454545,1478.695652,782.0681818,0.587490968,-0.507913789
17,571684.5,2280537,Open Water,662.3658537,744.4390244,380.0487805,2450.780488,2064.658537,1581.058824,809.2682927,0.574471752,-0.534029495
18,587884.4,2297042,Open Water,883.5744681,948.7659574,568.106383,2127.829787,1901.382979,1474.142857,888.8510638,0.413181099,-0.383236515
19,537046.7,2352640,Open Water,1017.815789,975.2368421,559.4736842,1819.631579,2013.815789,1683.866667,1036.710526,0.282583493,-0.302123252
20,567683.7,2334494,Open Water,739.4864865,784.8108108,419.6486486,2937.756757,2611.081081,2015.8,1235.081081,0.597803878,-0.57834973
21,525876.1,2364704,Open Water,1027.425,921.025,494.55,1904.4,1793.25,1584.625,1122.225,0.29912256,-0.348044984
22,580934.4,2275156,Open Water,429.7575758,585.2424242,274.6060606,2685.606061,2659.121212,1776.95,717.8181818,0.72410439,-0.642146417
23,527138.8,2384934,Open Water,673.0645161,760.5483871,417.7096774,2583.83871,2470.935484,1824.928571,1011.935484,0.586684363,-0.545179212
24,528863.8,2379095,Open Water,688.6388889,764.8333333,405.7222222,2698.472222,2481.555556,1524.789474,878.3611111,0.593376853,-0.55832177
25,517216.4,2364475,Open Water,1013.7,956.9,530.85,2445.7,2576.85,1959.176471,1183.475,0.413944615,-0.437547758
26,584988.2,2336429,Open Water,845.53125,884.59375,501.65625,2475.6875,2434.5625,1772,1141.78125,0.490830738,-0.473500172
27,584565.1,2294529,Open Water,985.975,1078.15,620.625,2000.7,1396.675,942.8,533.15,0.339750726,-0.2996411
28,572813.9,2284155,Open Water,703.7073171,782.8292683,412.9268293,2120.317073,1829.585366,1357.9375,712.3902439,0.501628017,-0.460702854
29,570361.8,2302701,Open Water,739.6666667,794.4358974,422,2553.538462,2343.564103,1759.705882,1052.358974,0.55079223,-0.52542295
30,562141.8,2340765,Open Water,1020.884615,1023.692308,583.2307692,1450.538462,664.2692308,554.8333333,400.6538462,0.173848764,-0.172516711
31,562754.9,2340828,Open Water,973.7857143,956.6071429,545.75,985.6785714,898.9285714,615.0909091,431.8214286,0.006069443,-0.014967638
32,600892.4,2292769,Open Water,917.7058824,974.0294118,572.7647059,1586.235294,1264.382353,1183.166667,674.5882353,0.266990861,-0.239118198
33,568835.8,2298058,Open Water,680.5862069,774.1034483,409.7586207,2103.655172,2065.482759,1454.272727,936.2758621,0.511115515,-0.462009466
34,595269,2313627,Open Water,862.7241379,911.862069,519.0344828,1277.655172,1209.62069,834,550.7931034,0.193858646,-0.167065642
35,574462.9,2346440,Open Water,879.1666667,883.5,527.0666667,2708.933333,2729.466667,2137.2,1421.7,0.5099542,-0.508132835
36,545318.4,2358764,Open Water,931.2413793,1049.655172,561.3793103,1507.724138,1614.517241,1269.133333,759,0.236363636,-0.179116553
37,541776.7,2338181,Open Water,535.9189189,641.4594595,356.5405405,2072.081081,2194.891892,1470.428571,812.1891892,0.589019234,-0.527215864
38,596007.5,2316402,Open Water,873.2142857,828.5,495.8928571,2370.5,2252.392857,1947.615385,1354.75,0.461596054,-0.482025633
39,585848.6,2298941,Open Water,890.1458333,913.7291667,541.2916667,2356.979167,2112.166667,1602.045455,1003.1875,0.451732943,-0.441265271
40,507457.2,2379927,Open Water,642.0322581,759.0967742,421.1290323,2287.096774,1799.032258,1273.416667,615.0645161,0.561622413,-0.501609624
41,589369.5,2305249,Open Water,898.5294118,968.0588235,561.4117647,2639.941176,2496.882353,2097,1392.235294,0.492136849,-0.463382027
42,592901.2,2342900,Open Water,884.7804878,892.195122,499.1219512,2723.243902,2552.536585,1966.090909,1166.658537,0.5095485,-0.506452679
43,608673.3,2330785,Open Water,848.2307692,961.4230769,541.5384615,3129.153846,2129.615385,1502.7,921.8461538,0.573473098,-0.529932772
44,623331.7,2329945,Open Water,806.8444444,872.1333333,450.9555556,3024.622222,2613.666667,1886.217391,1053.422222,0.578832591,-0.552379758
45,611719.6,2315221,Open Water,1220.526316,1190.368421,694.7894737,2695.526316,2593.947368,2370.142857,1826.105263,0.376654795,-0.387338823
46,516725.6,2364846,Open Water,921.925,899.225,486.175,2130.8,2211.6,1883.8,1086.35,0.395998657,-0.406457042
47,594811.4,2320598,Open Water,904,931.6315789,540.4736842,1198.263158,1248.315789,1108.666667,815.2105263,0.139974464,-0.125185332
48,585822.9,2301984,Open Water,1013.617021,985.3617021,593.9787234,2416.723404,1982.787234,1493.117647,869.2340426,0.40902832,-0.420730716
49,581430.2,2333044,Open Water,972.952381,982.1904762,585.3333333,1245.190476,1003.190476,807.1,608.6666667,0.122732445,-0.118075895
50,502781.9,2380597,Open Water,802.4736842,805.4210526,456.5789474,2341.473684,2103.157895,1498.4,833.2368421,0.489512011,-0.488116941
51,588310.9,2309261,Open Water,859.1290323,896.483871,515.2580645,2414.290323,2208.193548,1764.923077,1032.548387,0.475087705,-0.45844457
52,627726.8,2335089,Open Water,972.5588235,1029.205882,559.6470588,2202.441176,1396.147059,1009.0625,604.9117647,0.387364521,-0.363045615
53,561712.5,2330978,Open Water,746.1875,825.6666667,413.25,2898.458333,2762.4375,2124.3,1065.729167,0.590529487,-0.55658488
54,618533.3,2323605,Open Water,846.25,945.4375,520.9166667,2804.083333,2643.479167,2081.633333,1192.541667,0.536343713,-0.495702229
55,519372.6,2360577,Open Water,976.6097561,924.4878049,542.1707317,2508.219512,2540.731707,2162.157895,1279.146341,0.439507832,-0.461365203
56,587115.6,2331709,Open Water,874.1818182,897.2424242,480.2727273,1483.848485,1715.606061,1203.578947,733.0909091,0.258549123,-0.246360212
57,598528.7,2321639,Open Water,1242.666667,1120.666667,699.1666667,2322.166667,2382.666667,1996.666667,1630,0.302819206,-0.348985816
58,593081.2,2342170,Open Water,878.5952381,895.5238095,499.0952381,2551.52381,2459.642857,1899.533333,1311.071429,0.48771735,-0.480411118
59,579964.1,2294719,Open Water,947.627907,993.5581395,589.744186,2571.255814,2372.534884,1945.714286,1179.325581,0.461404251,-0.442575039
60,613182,2336904,Open Water,1251,1152.133333,711.5666667,2224.133333,1953,1791.875,1244,0.280027625,-0.317510465
61,495752.7,2380622,Open Water,497.4411765,623.2352941,332.7941176,2791.235294,2598.382353,1663.307692,775.0294118,0.697482449,-0.634944699
62,530451.7,2327226,Open Water,647.2368421,752.9473684,418.5789474,2288.289474,1869.921053,1401.571429,824.5789474,0.559031824,-0.504841347
63,588797.7,2294556,Open Water,890.1489362,934.212766,562.787234,2247.851064,2114.978723,1697,990.0638298,0.432664795,-0.412825879
64,585205.9,2327594,Open Water,790.9473684,796.2631579,560.1578947,1272.894737,1273.894737,1052.375,1122.473684,0.233519496,-0.230350511
65,554803.3,2339096,Open Water,898,892.0285714,486.5142857,1412.542857,1430.6,1205.6875,694.6285714,0.222693492,-0.225861641
66,548449.5,2340792,Open Water,906.575,905,491.725,2057.925,1793.275,1478.047619,988,0.388379153,-0.389117173
67,612793.4,2337519,Open Water,1053.315789,1065,624.7368421,2319.157895,2121.315789,1793.6,1225.368421,0.375345288,-0.370596743
68,509303.3,2369643,Open Water,664.4358974,721,386.3076923,2408.410256,2136.153846,1359.6,740.4358974,0.567543662,-0.539210304
69,527712.6,2384730,Open Water,721.1538462,815.4230769,460.5769231,2212.615385,2207.192308,1565.111111,853.0384615,0.508377252,-0.461418283
70,550669.9,2327323,Open Water,538.0731707,686.6829268,325.5609756,2206.04878,2544.268293,1877.166667,1036.04878,0.607835818,-0.525235662
71,628987.7,2285857,Open Water,875.28125,918.6875,530.0625,2624.5,2392.6875,1820.933333,1171.15625,0.499808024,-0.481434443
72,571543.3,2321047,Open Water,731.3111111,789.5555556,417.7555556,2703.866667,2625.355556,1825.916667,1078.022222,0.574222262,-0.547975878
73,560013.5,2334326,Open Water,772.2173913,847.4782609,464.1956522,2680.717391,2415.413043,1854,1029.478261,0.55271823,-0.519596789
74,568002.9,2337560,Open Water,940.8684211,955.3157895,525.1578947,1414.605263,1450.105263,1047.058824,588.3421053,0.201121687,-0.193799483
75,571895.3,2331765,Open Water,891.09375,941.21875,475.78125,2574.0625,2243.9375,1647.941176,916.46875,0.485683366,-0.464498751
76,591374.1,2296936,Open Water,836.2040816,864.8163265,508.6530612,2413.632653,2176.081633,1510.833333,886.4693878,0.485387021,-0.472423495
77,547282,2355965,Open Water,926.92,982.8,559.44,2207.44,1761.84,1410.461538,1062.24,0.408542733,-0.383870806
78,589198.8,2328396,Open Water,899.25,883.75,516.0357143,1704.642857,2062.571429,1956,1404.964286,0.309303378,-0.317143843
79,526808.4,2372132,Open Water,492.9487179,594.974359,254.3076923,2911.512821,2803.205128,1792.434783,853.4871795,0.710410171,-0.660643642
80,530020.2,2367593,Open Water,530.4857143,631,298.0571429,2985.6,2762.085714,2016.052632,1019.685714,0.698252115,-0.651053476
81,538969.1,2338574,Open Water,460.7948718,588.1282051,321.4102564,1734.897436,1889.025641,1194.375,516.5384615,0.580273729,-0.493653282
82,585452.6,2313334,Open Water,778.0869565,865.1304348,482.6956522,2567.173913,2251.826087,1651.6875,960.6956522,0.534812389,-0.495889439
83,542366.5,2354619,Open Water,1171.565217,1095.521739,678.6521739,1610.913043,1823.782609,1697.285714,1418.478261,0.157898026,-0.190431821
84,580094.7,2300086,Open Water,911.8064516,928.8709677,560.3548387,2324.129032,1983.741935,1512.1875,897.5483871,0.436449548,-0.428914253
85,519445.3,2393559,Open Water,741.9666667,807.4,499.8333333,2534.2,2413.966667,1793.363636,1129.533333,0.547051941,-0.516758439
86,631449.1,2338540,Open Water,896.744186,942.6976744,478.9767442,2330.767442,1825.604651,1303.555556,753.4651163,0.444312344,-0.424036829
87,589533.6,2317127,Open Water,630.875,712.1875,427.8125,1586.5,1146.1875,980.375,566,0.430971306,-0.380352919
88,519903.3,2390532,Open Water,806.7878788,839.969697,496.3939394,2351.030303,2213.636364,1574.083333,1031.090909,0.489021956,-0.473538266
89,531070.4,2336560,Open Water,797.3513514,835.972973,475.5135135,2113.72973,1739.891892,1353.461538,837.1621622,0.452195711,-0.433181539
90,571634.7,2292746,Open Water,565.962963,684.7407407,342.962963,1993.148148,1653.666667,1120.846154,632.6666667,0.557687855,-0.4885966
91,527245.2,2353268,Open Water,971.5609756,928.2439024,550.2439024,2296.829268,2311,1921.578947,1269.634146,0.405480433,-0.424357927
92,577690.3,2311258,Open Water,810.9210526,845.2105263,500.1052632,2454.315789,2388.447368,1822.75,1199.578947,0.503300317,-0.487677657
93,624500.1,2333258,Open Water,933.2820513,943.6153846,512.9487179,2792.666667,2769.282051,2037.923077,1392.358974,0.499036556,-0.494890711
94,500508.1,2383186,Open Water,859.9714286,862.2571429,502.6,2332.428571,2050.714286,1418.090909,897.2,0.461238298,-0.46019282
95,630416.9,2328703,Open Water,834.0833333,863.7083333,471.5,2318.3125,1717.270833,1297.789474,635.3333333,0.470825761,-0.457132195
96,531241.8,2337983,Open Water,811.6,870.45,505,1863.625,2113.7,1669.681818,1089.375,0.393247297,-0.36325814
97,593433.2,2321967,Open Water,812.1578947,855.4210526,482.4736842,1742.210526,1709.631579,1238.666667,809.9473684,0.364102775,-0.341383852
98,604319.9,2348139,Open Water,1000.8,1034.72,595.64,2757.08,2279.08,1619.5,889.28,0.467359256,-0.454232818
99,583535.8,2296031,Open Water,1085.888889,1139.222222,664.4444444,1852.555556,1334.266667,916.3125,595.5333333,0.260909022,-0.238431256
100,588487.6,2329612,Open Water,795.1764706,845.7941176,456.8823529,1694.470588,1679.205882,1340,842.5882353,0.361213496,-0.334089778
101,532972.7,2360672,Open Water,624.1,687.625,332.725,2790.675,2771.225,1889.916667,1077.05,0.634470792,-0.604620073
102,561976.9,2340758,Open Water,1021.153846,1042.730769,592,2131.807692,1022.653846,1013.3,718.9615385,0.35225734,-0.343066224
103,620685.1,2334704,Open Water,787.5853659,846.6341463,459.1707317,2668.439024,2394.268293,1732.541667,955.2926829,0.544224648,-0.518283629
104,532640.7,2353538,Open Water,864.21875,841.9375,466.125,2065.28125,1811.875,1196.166667,661.78125,0.409988906,-0.420795219
105,587060.4,2297340,Open Water,886.25,937.25,558.875,2393.041667,1804.541667,1372.52,773.25,0.459486932,-0.437136387
106,594055.4,2290252,Open Water,833.0909091,899.7045455,524.2954545,2441.659091,2325.090909,1751.952381,1115.340909,0.491203353,-0.461474629
107,572151.3,2318187,Open Water,749.2790698,815.5116279,421.627907,2847.348837,2629.697674,1913.608696,1070.860465,0.583343571,-0.554713244
108,598638.5,2315929,Open Water,707.6,791.1666667,438.6666667,2540.733333,2436.233333,1818.75,1130.2,0.564330426,-0.525095791
109,568917.6,2339679,Open Water,605.6486486,741.4864865,374.6216216,3274.756757,2956.810811,1892.714286,868.8378378,0.687842591,-0.630756186
110,578943.6,2333380,Open Water,875.6666667,908.2222222,480.9444444,1753.5,1675.888889,1169.285714,725.3888889,0.333882726,-0.317567991
111,536860.4,2338575,Open Water,538.425,647.6,339.9,2730.725,2624.975,1732.181818,881.025,0.67060245,-0.616614743
112,630281.5,2328566,Open Water,834.4468085,881.6170213,472.0425532,2894.914894,2330.808511,1668.269231,947.787234,0.552498859,-0.533107602
113,587827.9,2331189,Open Water,858.2941176,872.1176471,472.8235294,1698.882353,2041.529412,1536.133333,927.9705882,0.328717335,-0.321573203
114,590381.8,2324119,Open Water,858.6428571,869.4285714,505.0714286,1135.857143,1293.857143,1058,689.3571429,0.138989364,-0.132863147
115,502800.6,2380056,Open Water,782.9166667,795.7222222,453.2222222,2188.694444,1933.888889,1339.5,766.0833333,0.473069229,-0.466748574
116,576904.6,2333281,Open Water,948.1724138,898.8275862,515.9655172,2402.827586,2168.827586,1906.647059,1223.689655,0.434095844,-0.455529097
117,596694,2294254,Open Water,838.7435897,873.4102564,534.0512821,2675.153846,2337.897436,1833.333333,1124.128205,0.522613505,-0.507738775
118,629276.9,2323566,Open Water,718.0204082,814.9387755,426.6530612,2374.122449,2273.714286,1712.777778,1019.367347,0.535583936,-0.488916193
119,593278.3,2311730,Open Water,907.8148148,935.5925926,574,2147.888889,1540.074074,1403.454545,879.1481481,0.405822748,-0.393158287
120,583344.9,2338886,Open Water,732,811.8888889,444.1388889,2207.777778,2271.888889,1762.2,1154.416667,0.502003175,-0.462265887
1,569228,2310439,Aquaculture,920.28,953.74,511.92,2142.44,1847.4,1301.5,714.4,0.399043987,-0.383924707
2,533797.3,2354407,Aquaculture,878.483871,868.4193548,479.0645161,2321.483871,1923.774194,1305.5,704.1290323,0.450942046,-0.455519937
3,578134.7,2325645.6,Aquaculture,851.3333333,868.1428571,508.5714286,2302.666667,2244.47619,1841.692308,1363.47619,0.460156415,-0.452415637
4,592148.4,2288401,Aquaculture,900.625,930.625,543.75,2210.229167,1979.666667,1411.666667,834.8541667,0.420978965,-0.407406425
5,602394.6,2312914,Aquaculture,772.030303,822.6363636,460.3939394,2657.030303,2478.727273,1894.692308,981.0606061,0.549713235,-0.527175191
6,591500.8,2323265,Aquaculture,816.2631579,846.7894737,449.0526316,2437.736842,2475.105263,1776.8,943.1052632,0.498301685,-0.484376502
7,596429.6,2309535,Aquaculture,824.0344828,843.5862069,506.0344828,2642.793103,2387.793103,1759.307692,1129.206897,0.524617558,-0.516067455
8,594126.3,2322807,Aquaculture,735.2666667,765.2,433.8,2358.4,2340.4,1808.818182,1228.733333,0.524663291,-0.510052504
9,590622.3,2317548,Aquaculture,770.5882353,809.0588235,479.8235294,1847.117647,1958.529412,1497.444444,945.5882353,0.411249185,-0.390809434
10,623504.9,2331284,Aquaculture,829.804878,848.6097561,470.8780488,2493.95122,2581.707317,2091.142857,1320.341463,0.500682449,-0.492239775
11,602783.3,2298087,Aquaculture,777.15625,771.53125,470.71875,2415.5625,2298.125,1865.285714,1219.21875,0.513169614,-0.515840254
12,527198.3,2358122,Aquaculture,653.5263158,717.2894737,380.5526316,1995.236842,1798.289474,1285.285714,756.0526316,0.506542279,-0.4711281
13,533367.5,2354825,Aquaculture,815.2258065,833,456.8387097,2247.387097,1954.193548,1566.4,765.6774194,0.467627263,-0.459158882
14,583483.4,2317527,Aquaculture,911.875,902.5,609.5,1975.875,1908.5,1569.6,1332.125,0.368452948,-0.372910062
15,572660.4,2327883,Aquaculture,892.1463415,872.195122,524.1707317,2595.756098,2511.902439,2115,1585.853659,0.48843389,-0.496996891
16,614108.4,2280335,Aquaculture,810.0384615,936.2307692,543.1538462,2016.5,1113.538462,865.3571429,482.3076923,0.426833583,-0.365854294
17,605310.5,2306353,Aquaculture,875.7777778,960.5925926,531.8148148,2973.518519,2642.851852,2242.181818,1467.407407,0.544967334,-0.511659653
18,578841.8,2332220,Aquaculture,926.137931,914.2413793,520.8275862,2158.241379,2289.931034,1713.333333,1262.103448,0.399465605,-0.40488429
19,600010.2,2313720,Aquaculture,786.3823529,793.2352941,472.7058824,2576.029412,2561.176471,1914.3125,1208.088235,0.53225101,-0.529134477
20,587681.2,2289156,Aquaculture,920,1048.057692,571.75,1907.5,1475.076923,1051.727273,609.7307692,0.349248453,-0.29078854
21,585881.3,2288076,Aquaculture,831.2830189,949.4528302,494.2264151,2016.773585,1584.018868,1151,676.490566,0.416245437,-0.359824439
22,583328.3,2288610,Aquaculture,964.1090909,1023.490909,564.0545455,1819,1225.836364,837.0833333,537.5272727,0.307171182,-0.279863372
23,568318,2301719,Aquaculture,622.0606061,735.9090909,381.1818182,2697.060606,2592.636364,1929.1875,1027.757576,0.625165478,-0.571269684
24,571426.6,2304219,Aquaculture,820.0425532,857.9787234,471.7446809,2632.617021,2514.744681,1890.56,1108.12766,0.524979202,-0.508405564
